Timestamp,ApplicationName,ErrorType,ErrorMessage,SeverityLevel
2026-05-26 16:09:38,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-18 22:37:28,InventoryManager,NullPointerException,Attempted to access a null object reference.,High
2026-06-02 08:20:22,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-09 16:25:28,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-30 10:19:56,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-23 13:35:27,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-16 23:34:51,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-25 07:15:28,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-19 11:51:05,AuthService,NullPointerException,Attempted to access a null object reference.,Low
2026-05-27 13:01:22,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-24 15:14:29,AuthService,NullPointerException,Attempted to access a null object reference.,High
2026-05-30 11:19:37,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-28 21:59:06,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-10 19:33:43,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-28 15:47:22,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-07 13:05:39,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-06 05:53:15,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-07 10:28:31,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-04 16:51:08,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-12 01:16:38,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-27 15:27:42,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-03 07:37:58,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-09 22:15:23,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-25 18:27:06,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-10 10:24:37,UserDashboard,NullPointerException,Attempted to access a null object reference.,Low
2026-05-21 07:03:42,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,High
2026-05-16 06:15:55,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-20 04:26:59,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Low
2026-05-15 07:52:29,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-17 02:55:04,AuthService,NullPointerException,Attempted to access a null object reference.,Medium
2026-06-05 09:18:01,UserDashboard,OutOfMemoryError,Java heap space out of memory.,High
2026-06-01 00:34:34,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-11 22:55:44,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-06-02 08:27:28,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-10 08:27:06,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-30 19:30:45,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-27 04:23:11,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-06 13:45:45,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-22 06:02:05,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Low
2026-05-19 05:32:13,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-16 02:08:13,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-17 21:58:30,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-11 09:02:10,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-28 14:40:17,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-23 12:30:07,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-21 22:19:47,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-17 17:54:14,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-16 10:22:56,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-02 20:13:39,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-10 05:46:44,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-21 10:40:10,AuthService,NullPointerException,Attempted to access a null object reference.,High
2026-05-31 00:10:06,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-19 11:45:07,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-24 20:33:49,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-29 16:44:33,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-21 23:11:29,AuthService,NullPointerException,Attempted to access a null object reference.,Medium
2026-06-03 04:03:44,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-09 18:49:23,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-29 14:37:47,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-21 10:34:34,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-06-02 10:12:53,UserDashboard,NullPointerException,Attempted to access a null object reference.,Critical
2026-06-03 22:55:48,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-19 00:45:10,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-20 22:18:47,UserDashboard,OutOfMemoryError,Java heap space out of memory.,High
2026-06-07 01:55:27,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,High
2026-05-25 19:20:45,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-20 23:35:24,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-28 10:32:32,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-24 14:49:19,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-21 06:28:00,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-25 00:27:35,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-03 08:19:11,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-13 23:25:53,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-16 06:36:57,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-06-06 14:44:57,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-18 08:48:25,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-07 06:04:54,InventoryManager,NullPointerException,Attempted to access a null object reference.,Low
2026-05-26 23:13:49,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-10 04:16:19,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-22 08:15:51,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-10 14:43:22,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-07 05:09:03,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-06-08 02:07:27,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-13 19:08:58,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-04 10:55:47,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-26 20:02:51,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-02 09:56:07,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-07 13:28:20,InventoryManager,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-29 21:11:19,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-26 12:59:29,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Low
2026-05-27 18:09:39,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-27 17:13:59,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-12 17:36:59,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Low
2026-05-12 05:48:40,UserDashboard,OutOfMemoryError,Java heap space out of memory.,High
2026-05-10 23:29:57,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-14 16:29:35,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-11 15:47:59,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-25 19:34:30,InventoryManager,NullPointerException,Attempted to access a null object reference.,Medium
2026-06-02 15:27:09,UserDashboard,NullPointerException,Attempted to access a null object reference.,Low
2026-06-06 09:36:07,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-03 03:19:01,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Low
2026-05-20 13:03:26,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-06-01 10:29:16,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-10 05:25:39,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-06-03 14:02:46,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-13 03:18:45,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-12 00:20:14,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-28 16:39:59,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-05 03:20:20,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Critical
2026-06-03 10:02:45,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-27 18:24:56,UserDashboard,NullPointerException,Attempted to access a null object reference.,Low
2026-05-31 08:20:14,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-10 02:37:23,UserDashboard,OutOfMemoryError,Java heap space out of memory.,High
2026-06-04 23:14:03,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-21 03:29:13,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-20 19:17:22,AuthService,NullPointerException,Attempted to access a null object reference.,High
2026-05-24 02:49:11,UserDashboard,NullPointerException,Attempted to access a null object reference.,High
2026-05-26 23:21:01,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-13 16:20:15,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-19 20:04:40,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-12 21:44:52,AuthService,OutOfMemoryError,Java heap space out of memory.,High
2026-05-19 23:39:12,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-06-01 13:25:51,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-06-06 16:33:24,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-18 17:23:01,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Medium
2026-06-01 06:13:49,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-29 05:18:23,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-30 20:21:02,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-17 23:01:12,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-19 17:40:16,AuthService,NullPointerException,Attempted to access a null object reference.,High
2026-05-26 21:06:07,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-31 03:53:16,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-20 22:04:18,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-26 04:26:07,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-08 13:28:00,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-31 02:45:24,InventoryManager,OutOfMemoryError,Java heap space out of memory.,High
2026-05-21 20:48:45,AuthService,NullPointerException,Attempted to access a null object reference.,Low
2026-05-31 13:48:29,AuthService,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-23 05:00:32,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-18 19:03:33,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-11 05:26:33,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-13 09:15:28,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-19 11:10:34,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-26 12:37:41,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-18 06:09:45,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Low
2026-05-29 18:00:49,PaymentGateway,NullPointerException,Attempted to access a null object reference.,High
2026-06-07 22:06:13,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-22 08:09:27,InventoryManager,NullPointerException,Attempted to access a null object reference.,Low
2026-06-04 08:48:22,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-07 17:38:07,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-03 11:12:12,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-18 14:06:50,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-10 06:00:31,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-20 00:05:38,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-16 09:46:51,AuthService,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-31 11:26:15,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-21 13:56:25,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-06-07 18:37:05,AuthService,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-30 01:57:46,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-31 04:16:10,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Low
2026-06-02 04:44:24,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-17 14:31:29,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-23 03:08:57,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-22 09:16:48,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-11 05:52:58,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-11 22:24:27,UserDashboard,OutOfMemoryError,Java heap space out of memory.,High
2026-05-26 18:41:10,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-23 23:44:41,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-11 06:42:58,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-22 02:53:53,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-06 20:17:58,AuthService,NullPointerException,Attempted to access a null object reference.,High
2026-05-22 05:37:10,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-29 01:52:32,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-28 21:18:16,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-24 20:27:07,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-27 22:28:13,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Critical
2026-06-07 17:47:19,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-06-05 23:35:33,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-10 14:29:11,AuthService,NullPointerException,Attempted to access a null object reference.,High
2026-05-14 17:43:00,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-26 22:00:37,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-07 05:38:50,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-25 16:15:47,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-07 11:50:36,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-25 07:18:57,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,High
2026-06-07 06:44:39,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-28 15:49:29,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-08 09:09:32,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-06-01 04:41:03,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-31 17:15:07,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-23 15:15:24,PaymentGateway,NullPointerException,Attempted to access a null object reference.,High
2026-05-23 05:35:57,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-20 21:34:57,InventoryManager,NullPointerException,Attempted to access a null object reference.,High
2026-05-27 13:38:36,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-20 14:07:50,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-05 09:53:49,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-04 10:36:43,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-23 19:45:07,InventoryManager,NullPointerException,Attempted to access a null object reference.,High
2026-05-23 03:26:06,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-07 16:13:41,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-23 14:59:48,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-16 03:26:24,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-06-03 20:08:37,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-30 22:09:41,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-15 20:55:00,UserDashboard,NullPointerException,Attempted to access a null object reference.,High
2026-06-02 00:05:09,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-11 22:04:22,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-11 13:48:57,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-21 23:32:45,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-29 02:24:19,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-10 21:22:25,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-11 07:54:04,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-26 13:47:20,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-07 19:54:40,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-11 09:44:26,InventoryManager,OutOfMemoryError,Java heap space out of memory.,High
2026-05-27 08:59:36,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-22 14:04:21,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-28 02:49:53,UserDashboard,NullPointerException,Attempted to access a null object reference.,High
2026-05-27 12:59:36,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-11 02:40:48,OrderProcessing,NullPointerException,Attempted to access a null object reference.,High
2026-05-16 19:27:47,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-24 05:18:50,AuthService,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-10 19:59:59,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-29 08:19:53,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-01 00:31:33,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-24 10:19:20,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-06-08 12:37:48,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,High
2026-05-17 08:39:23,AuthService,OutOfMemoryError,Java heap space out of memory.,High
2026-05-17 08:24:39,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Low
2026-05-21 04:44:04,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-25 09:23:41,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-10 06:23:11,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-16 06:55:53,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-10 10:48:58,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-17 02:30:41,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-12 22:13:09,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-22 18:26:25,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-28 13:00:37,InventoryManager,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-13 03:52:58,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-18 19:39:06,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-14 01:05:42,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-16 00:13:51,AuthService,NullPointerException,Attempted to access a null object reference.,Low
2026-06-08 13:07:53,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Low
2026-06-03 23:10:53,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-18 02:44:35,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-03 01:39:36,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-06 04:49:03,InventoryManager,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-15 23:47:02,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,High
2026-05-12 15:49:22,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-12 01:09:09,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Medium
2026-06-06 03:07:29,UserDashboard,OutOfMemoryError,Java heap space out of memory.,High
2026-05-18 08:22:18,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-17 18:22:46,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-06-06 01:26:53,InventoryManager,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-15 01:53:40,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-14 18:19:39,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Medium
2026-06-03 11:35:54,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,High
2026-05-15 19:35:50,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-23 19:41:52,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-06-07 02:23:19,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-14 10:47:38,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-01 08:49:42,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-17 21:51:45,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-24 15:41:44,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-24 23:14:24,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-06 11:48:14,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,High
2026-05-21 00:40:52,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-24 14:25:07,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-17 05:26:40,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-30 18:44:51,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-20 06:51:07,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-31 01:11:27,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-19 06:53:47,InventoryManager,OutOfMemoryError,Java heap space out of memory.,High
2026-05-28 14:36:17,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-06-07 10:55:56,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-06 09:55:27,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-23 21:47:49,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-22 18:21:34,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-06-06 02:05:08,AuthService,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-20 16:05:41,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-21 05:48:23,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-10 17:44:55,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
